;tweet;label
9453;Saat Britania Raya dan Prancis tampak enggan bersekutu dengan Uni Soviet Stalin merasa bahwa ia dapat membuat kesepakatan yang lebih menguntungkan dengan Jerman;neutral
9454; Pada Mei 1939 Jerman memulai perundingan dengan Soviet dan mengusulkan agar mereka membagi bagi wilayah Eropa Timur;neutral
9455; Stalin memandangnya sebagai kesempatan untuk memperluas wilayah dan juga untuk memelihara perdamaian dengan Jerman;neutral
9456; Pada Agustus 1939 Uni Soviet menandatangani pakta non agresi dengan Jerman yang dirundingkan oleh Menteri Luar Negeri Soviet Vyacheslav Molotov dan Menteri Luar Negeri Jerman Joachim von Ribbentrop;neutral
9457; Sepekan kemudian Jerman menyerbu Polandia sehingga Britania Raya dan Prancis menyatakan perang terhadap Jerman;neutral
9458; Pada tanggal 17 September Tentara Merah memasuki wilayah timur Polandia;neutral
9459; Alasan ini dirancang agar tidak membuat murka Britania Raya dan Prancis;neutral
9460;Stalin mengusulkan pertukaran wilayah dengan Jerman;neutral
9461; Ia akan memberikan daerah yang didominasi oleh etnis Polandia dan sebagian wilayah Provinsi Warsawa kepada Jerman dan sebagai gantinya Uni Soviet akan memperoleh wilayah Lituania karena Stalin ingin menggabungkan kembali ketiga negara Baltik dengan Uni Soviet;neutral
9462; Usulan ini disepakati pada tanggal 28 September;neutral
9463; Perjanjian Perbatasan Jerman Soviet ditandatangani tak lama sesudahnya di tengah kehadiran Stalin;neutral
9464; Kedua negara tersebut juga meneruskan hubungan dagang sehingga mengurangi dampak blokade Britania Raya terhadap Jerman;neutral
9465;Tentara Merah lalu memasuki negara negara Baltik dan ketiga negara tersebut dipaksa bergabung dengan Uni Soviet pada bulan Agustus;neutral
9466; Uni Soviet juga mengklaim wilayah Finlandia tetapi pemerintah Finlandia menolak tuntutan mereka;neutral
9467; Uni Soviet kemudian menyerang Finlandia pada bulan November;neutral
9468; Opini internasional mendukung Finlandia dan Uni Soviet dikeluarkan dari Liga Bangsa Bangsa;neutral
9469; Uni Soviet merasa dipermalukan karena tidak mampu mengalahkan Finlandia dan kemudian mereka menandatangani perjanjian perdamaian sementara;neutral
9470; Berdasarkan perjanjian tersebut Uni Soviet memperoleh beberapa wilayah dari Finlandia;neutral
9471; Pada Juni 1940 wilayah Bessarabia dan Bukovina utara di Rumania dicaplok oleh Uni Soviet;neutral
9472; Pada saat yang sama pemerintah Soviet mencoba mencegah segala upaya perlawanan di wilayah wilayah Eropa Timur yang baru dikuasai;neutral
9475;Kemenangan Jerman yang diraih dengan gesit dan pendudukan Prancis pada musim panas 1940 membuat Stalin terkejut;neutral
9476; Ia terus berusaha memuaskan Jerman untuk menunda konflik dengan mereka;neutral
9477;Setelah Jerman Jepang dan Italia menandatangani Pakta Tripartit dan membentuk Blok Poros pada Oktober 1940 Stalin mendekati Jerman dengan usulan untuk bergabung dengan Blok Poros;neutral
9478; Untuk menunjukkan itikad itikad perdamaian kepada Jerman Soviet menandatangani sebuah pakta netralitas dengan Jepang pada April 1941;neutral
9479;Pada tanggal 6 Mei Stalin menggantikan Molotov sebagai Perdana Menteri Uni Soviet;neutral
9480; Meskipun sebelumnya telah lama menjadi kepala pemerintahan secara dek facto Stalin menyimpulkan bahwa hubungan dengan Jerman telah begitu memburuk sehingga ia harus menyelesaikan permasalahan ini sebagai kepala pemerintahan dek jure;neutral
9481;Pada Juni 1941 Jerman menyerbu Uni Soviet dan memulai perang di Front Timur;neutral
9482; Meskipun sebelumnya sudah mendapatkan peringatan Stalin sangat dikejutkan oleh serangan mendadak ini;neutral
9483; Ia membentuk Komando Tertinggi Militer Stavka dengan Georgy Zhukov sebagai Kepala Staf serta Komite Pertahanan Negara yang dikepalai Stalin sebagai Komandan Tertinggi;neutral
9484; Taktik blitzkrieg Jerman awalnya sangat mujarab;neutral
9485; Wehrmacht Jerman masuk ke dalam wilayah Soviet dan tidak lama sesudahnya wilayah Ukraina Belarusia dan negara negara Baltik diduduki oleh Jerman;neutral
9486; Para pengungsi Soviet membanjiri Moskwa dan Leningrad untuk lari dari Wehrmacht;neutral
9487; Meskipun terdapat warga Soviet lainnya yang bukan orang Rusia dan Yahudi yang menyambut Tentara Jerman sebagai pembebas mereka kemudian menyadari bahwa Nazi menganggap mereka sebagai Untermensch yang hanya layak untuk dieksploitasi;neutral
9488; Pada bulan Juli Luftwaffe membombardir kota Moskwa dan pada bulan Oktober Wehrmacht melancarkan serangan besar besaran ke kota tersebut;neutral
9489; Pemerintah Soviet telah menyusun rencana untuk melakukan evakuasi ke Kuibyshev tetapi Stalin memutuskan untuk tetap berada di Moskwa karena ia yakin bahwa jika ia melarikan diri maka moral pasukan akan hancur;neutral
9490; Pada akhirnya serangan Jerman ke Moskwa terhenti akibat kedatangan musim dingin;neutral
9491;Stalin lebih mementingkan serangan daripada pertahanan walaupun pendekatan ini tidak sejalan dengan nasihat Zhukov dan jenderal jenderalnya yang lain;neutral
9494; Stalin juga melakukan pembersihan komando militer;neutral
9499; Di tengah sengitnya pertempuran pasukan Jerman dan Soviet sama sama mengabaikan hukum perang yang ditetapkan oleh Konvensi Jenewa;neutral
9500; Walaupun begitu Uni Soviet menyebarluaskan informasi mengenai pembantaian pembantaian yang dilakukan oleh Nazi terhadap kaum komunis Yahudi dan orang Rom;neutral
9501; Stalin juga berupaya memanfaatkan antisemitisme di pihak Nazi dengan menyokong Komite Anti Fasis Yahudi pada April 1942 untuk menggalang dukungan Yahudi dan asing;neutral
9502;Uni Soviet bersekutu dengan Britania Raya dan Amerika Serikat;neutral
9503; Meskipun AS sudah turut serta dalam perang melawan Jerman sejak tahun 1941 tidak banyak bantuan langsung yang dikirim ke Uni Soviet hingga akhir tahun 1942;neutral
9504;Untuk memenuhi kebutuhan perang Uni Soviet mengintensifkan industri mereka di Rusia Tengah yang hampir seluruhnya difokuskan pada produksi militer;neutral
9505; Tingkat produktivitas industri mereka sangat tinggi dan bahkan melampaui Jerman;neutral
9506; Pada masa masa ini Stalin juga menjadi lebih toleran dengan Gereja Ortodoks Rusia;neutral
9507; Stalin memperbolehkan mereka meneruskan beberapa kegiatannya dan ia sendiri bertemu dengan Patriark Sergius pada September 1943;neutral
9508; Ia juga melonggarkan beberapa pembatasan terhadap ekspresi budaya dan mengizinkan penulis dan seniman yang sebelumnya ditindas seperti Anna Akhmatova dan Dmitri Shostakovich untuk menyebarluaskan karya mereka;neutral
9509; Sementara itu The Internationale tidak lagi menjadi lagu kebangsaan Uni Soviet dan digantikan dengan sebuah lagu yang lebih terkesan patriotik;neutral
9510; Komintern dibubarkan pada tahun 1943 dan Stalin mendorong partai partai Marxis Leninis luar negeri untuk memperkuat nasionalisme di atas internasionalisme agar mereka dapat memperoleh semakin banyak dukungan dari dalam negeri;neutral
9511; Pemerintah Soviet juga mulai menggalakkan sentimen kapan Slavisme;neutral
9512; Pada masa yang sama kritik terhadap kosmopolitanisme semakin meningkat terutama gagasan kosmopolitanisme tak berakar sebuah pendekatan yang berdampak khusus terhadap orang Yahudi di Uni Soviet;neutral
9513;Pada April 1942 Stalin mengesampingkan wewenang Stavka dengan memerintahkan serangan balasan besar pertama yang mencoba merebut kota Kharkov di Ukraina timur;neutral
9514; Serangan tersebut mengalami kegagalan;neutral
9515; Pada tahun yang sama Hitler mengubah tujuan utamanya dari yang tadinya hendak memperoleh kemenangan dengan cepat di timur menjadi tujuan jangka panjang dengan menaklukkan daerah daerah penghasil minyak di wilayah selatan Uni Soviet yang sangat penting bagi militer Jerman;neutral
9516; Walaupun para jenderal Tentara Merah telah melihat pertanda bahwa Hitler akan mengalihkan perhatiannya ke selatan Stalin menganggapnya sebagai upaya Jerman untuk menyerang dari samping dan merebut kota Moskwa;neutral
9517; Pada Juni 1942 Tentara Jerman menyerang Stalingrad;neutral
9518; Maka meletuslah Pertempuran Stalingrad;neutral
9519; Pada Desember 1942 Stalin menjadikan Konstantin Rokossovski sebagai komandan pertahanan Stalingrad;neutral
9520; Pada Februari 1943 pasukan Jerman yang menyerang Stalingrad menyerah;neutral
9521; Kemenangan Soviet menjadi titik balik dalam perang antara Jerman dan Soviet;neutral
9522;Pada November 1942 pasukan Soviet mulai memukul mundur pasukan Jerman yang terlibat dalam kampanye militer strategis di selatan;neutral
9523; Walaupun sejauh ini korban jiwa di pihak Uni Soviet mencapai 2 5 juta keberhasilan ini memungkinkan Soviet untuk menjadi pihak yang menyerang hingga akhir perang di Front Timur;neutral
9524; Jerman mencoba mengepung pasukan Soviet di Kursk tetapi serangan ini berhasil dihalau oleh Uni Soviet;neutral
9525; Pada akhir tahun 1943 pasukan Soviet menduduki setengah wilayah yang direbut oleh Jerman dari tahun 1941 sampai 1942;neutral
9526; Hasil produksi industri militer Soviet juga meningkat secara substansial dari akhir 1941 sampai awal tahun 1943 setelah Stalin memindahkan pabrik pabrik ke wilayah timur yang aman dari serangan darat dan udara Jerman;neutral
9527;Di negara negara Sekutu Stalin digambarkan secara positif pada masa perang;neutral
9528; Pada tahun 1941 London Philharmonic Orchestra mengadakan sebuah konser untuk merayakan hari ulang tahunnya dan pada tahun 1942 majalah Time menjadikannya sebagai Man of the Year ;neutral
9529; Saat Stalin mendengar kabar bahwa masyarakat di negara negara Barat menyebutnya Paman Joe ia awalnya merasa tersinggung dan menganggap julukan tersebut tak bermartabat;neutral
9530;Walaupun sudah bersekutu masih terdapat kecurigaan di antara Stalin Perdana Menteri Britania Raya Winston Churchill dan Presiden Amerika Serikat Franklin di;neutral
9531; Roosevelt atau yang disebut sebagai Tiga Besar ;neutral
9532; Churchill terbang ke Moskwa untuk mengunjungi Stalin pada Agustus 1942 dan Oktober 1944;neutral
9533; Namun Stalin jarang meninggalkan Moskwa selama perang sehingga membuat frustrasi Roosevelt dan Churchill;neutral
9534;Pada November 1943 Stalin bertemu dengan Churchill dan Roosevelt di Teheran sebuah lokasi yang dipilih oleh Stalin;neutral
9535; Di sana Stalin dan Roosevelt saling akrab dan mereka sama sama ingin membubarkan Imperium Britania pada masa setelah perang;neutral
9536; Di Teheran ketiganya sepakat untuk memecah belah wilayah Jerman agar militer Jerman tidak dapat bangkit lagi;neutral
9537; Roosevelt dan Churchill juga bersedia menerima tuntutan Stalin agar kota keönigsberg di Jerman dinyatakan sebagai wilayah Uni Soviet;neutral
9538; Stalin ingin agar Britania Raya dan Amerika Serikat segera membuka Front Barat untuk mengurangi tekanan dari Front Timur;neutral
9539; Stalin bersikeras agar Uni Soviet memperoleh sebagian wilayah Polandia yang pernah diduduki sesuai dengan Pakta Molotov Ribbentrop tetapi Churchill menolak permintaan ini;neutral
9540; Terkait dengan nasib wilayah Eropa Tengah dan Balkan pada tahun 1944 Churchill setuju dengan usulan Stalin yang akan menempatkan Bulgaria Rumania Hongaria dan Yugoslavia di bawah lingkup pengaruh Soviet seusai perang sementara Yunani akan berada di bawah naungan Barat;neutral
9541;Pada tahun 1944 Uni Soviet berhasil memperoleh berbagai kemenangan di Eropa Timur dan terus mendekati wilayah Jerman;neutral
9542; Salah satunya adalah keberhasilan Operasi Bagration yaitu serangan besar besaran di RSS Belarusia melawan Satuan Darat Grup Tengah Jerman;neutral
9543; Pada tahun 1944 pasukan Jerman dipukul mundur dari negara negara Baltik yang kemudian kembali menjadi wilayah Uni Soviet;neutral
9544; Saat Tentara Merah merebut kembali wilayah Kaukasus dan Krimea berbagai kelompok etnis yang tinggal di wilayah tersebut yaitu orang Kalmyk Chechnya Ingush Karachai Balkar dan Tatar Krimea dituduh sebagai kaki tangan Jerman;neutral
9545; Dengan menggunakan gagasan pertanggungjawaban kolektif pemerintah Stalin membubarkan republik otonom mereka dan mendeportasi sebagian besar populasi mereka ke Asia Tengah dan Siberia antara akhir tahun 1943 hingga tahun 1944 ;neutral
9546; Lebih dari satu juta orang dideportasi akibat kebijakan tersebut;neutral
9547;Pada Februari 1945 Tiga Besar bertemu di Konferensi Yalta;neutral
9548; Roosevelt dan Churchill menerima permintaan Stalin agar Jerman membayar pampasan perang senilai 20 miliar dolar kepada Uni Soviet dan agar negaranya diperbolehkan mencaplok seluruh Pulau Sakhalin dan Kepulauan Kuril jika Uni Soviet menyatakan perang terhadap Jepang;neutral
9549; Mereka juga membuat kesepakatan yang menyatakan bahwa pemerintah Polandia pada masa setelah perang harus dipimpin oleh sebuah koalisi yang terdiri dari unsur unsur komunis dan konservatif;neutral
9550; Secara pribadi Stalin ingin memastikan agar Polandia sepenuhnya masuk ke dalam lingkup pengaruh Soviet;neutral
9551; Tentara Merah bahkan menahan bantuan kepada para pejuang Polandia yang sedang memberontak melawan Jerman di Warsawa karena Stalin meyakini bahwa jika pemberontak Polandia menang mereka akan menghalangi angan angan Stalin untuk mendominasi Polandia melalui sebuah pemerintahan Marxis yang baru;neutral
9552; Walaupun ia menyembunyikan hasratnya yang sesungguhnya dari para pemimpin Sekutu lainnya Stalin sangat berusaha merebut kota Berlin terlebih dahulu karena ia merasa bahwa akan ada semakin banyak wilayah yang dapat dikendalikan oleh Uni Soviet dalam jangka panjang jika misi tersebut berhasil terwujud;neutral
9553; Churchill merasa khawatir dengan kemungkinan tersebut dan gagal meyakinkan AS untuk berupaya mencapai tujuan yang sama;neutral
9554;Pada bulan April 1945 Tentara Merah merebut Berlin Hitler bunuh diri dan Jerman menyerah tanpa syarat;neutral
9555; Stalin merasa kesal karena Hitler telah mati karena ia ingin menangkapnya hidup hidup;neutral
9556; Ia memerintahkan agen agen intelijennya untuk secara diam diam membawa sisa sisa jasad Hitler ke Moskwa agar tidak menjadi peninggalan bagi simpatisan Nazi;neutral
9557; Setelah Tentara Merah menaklukkan wilayah Jerman mereka menemukan kamp kamp pemusnahan yang dijalankan oleh pemerintahan Nazi;neutral
9558; Banyak prajurit Soviet yang melakukan penjarahan perampokan dan pemerkosaan baik di Jerman maupun di sebagian wilayah Eropa Timur;neutral
9559; Stalin menolak untuk menghukum para pelaku;neutral
9560; Setelah menerima keluhan tentang hal ini dari tokoh komunis Yugoslavia Milovan Djilas Stalin bertanya soal bagaimana setelah mengalami trauma perang seorang prajurit dapat bertindak secara normal Dan apakah mengerikan bila ia bersenang senang dengan seorang wanita setelah kengerian semacam itu Setelah Jerman kalah Stalin mengalihkan perhatiannya kepada perang yang sedang berlangsung dengan Jepang;neutral
9561; Ia mengirimkan setengah juta pasukan ke wilayah timur jauh;neutral
9562; Stalin menyadari bahwa Amerika Serikat telah mengembangkan persenjataan nuklir yang dimaksudkan untuk menundukkan Jepang sehingga ia dengan segera memulai perang melawan Jepang sebelum Amerika Serikat dapat menolak memberikan wilayah yang telah dijanjikan kepada Stalin;neutral
9563; Pada tanggal 6 Agustus terjadi serangan bom atom di Hiroshima sementara pada tanggal 9 Agustus bom atom dijatuhkan di kota Nagasaki;neutral
9564; Di tengah tengah kedua peristiwa tersebut pada tanggal 8 Agustus tentara Soviet menyerang wilayah Manchuria yang diduduki oleh Jepang dan berhasil mengalahkan Angkatan Darat Kwantung;neutral
9565; Peristiwa peristiwa ini membuat Jepang menyerah dan mengakhiri Perang Dunia II;neutral
9566; Pasukan Soviet terus memperluas wilayah mereka hingga mereka menduduki semua wilayah yang telah dijanjikan tetapi Amerika Serikat menolak keinginan Stalin untuk turut serta dalam pendudukan wilayah Jepang;neutral
9567;Stalin menghadiri Konferensi Potsdam pada Juli Agustus 1945 bersama dengan Perdana Menteri Britania Raya Clement Attlee dan Presiden Amerika Serikat Harry Truman;neutral
9568; Pada permulaan konferensi tersebut Stalin mengulangi janji janji yang pernah ia sampaikan kepada Churchill sebelumnya bahwa ia tidak akan melakukan Sovietisasi di Eropa Timur;neutral
9569; Stalin meminta ganti rugi dari Jerman tanpa memedulikan jumlah minimal persediaan yang dibutuhkan oleh rakyat Jerman untuk bertahan hidup sehingga Truman dan Churchill merasa khawatir bahwa Jerman akan menjadi beban keuangan bagi negara negara Barat;neutral
9570;Stalin juga meminta rampasan perang yang akan mengizinkan Soviet untuk langsung menyita properti dari negara negara yang telah ditaklukkan tanpa batasan kuantitatif maupun kualitatif sehingga ditambahkan sebuah ketentuan yang memperbolehkan perampasan dengan beberapa batasan;neutral
9571; Jerman lalu dibagi menjadi empat zona pendudukan zona Soviet AS Britania Raya dan Prancis sementara kota Berlin yang dikelilingi oleh zona pendudukan Soviet juga dibagi menjadi empat oleh negara negara tersebut;neutral
9572;Menurut Service Stalin mencapai puncak kariernya seusai perang;neutral
9573; Di Uni Soviet ia dianggap sebagai perwujudan kemenangan dan patriotisme;neutral
9574; Tentaranya menguasai wilayah Eropa Tengah dan Timur hingga mencapai Sungai Elbe;neutral
9575;Pada Juni 1945 Stalin menyematkan gelar Generalissimus kepada dirinya dan ia berdiri di atas Mausoleum Lenin untuk menonton pawai peringatan di Lapangan Merah yang dipimpin oleh Zhukov;neutral
9576; Selama pesta kenduri yang diadakan untuk para komandan tentara ia menggambarkan rakyat Rusia sebagai bangsa yang luar biasa dan kekuatan utama di Uni Soviet;neutral
9577; Pada tahun 1946 pemerintah Soviet menerbitkan kumpulan karya Stalin;neutral
9578; Pada tahun 1947 pemerintah mengeluarkan edisi kedua biografi resminya yang lebih banyak memuji Stalin ketimbang edisi pertamanya;neutral
9579; Setiap hari pernyataan Stalin dikutip oleh koran Pravda dan gambar gambarnya dipasang di tempat tempat kerja dan di rumah rumah;neutral
9580;Meskipun posisinya di dunia internasional menguat Stalin sangat berhati hati dengan upaya perlawanan di dalam negeri dan keinginan untuk berubah di kalangan masyarakat;neutral
9581; Ia juga merasa khawatir dengan pasukannya yang baru kembali dan telah menikmati berbagai barang konsumen di Jerman kebanyakan merupakan hasil jarahan yang kemudian dibawa pulang ke Uni Soviet;neutral
9582; Terkait dengan hal ini ia teringat pada Pemberontakan Decembrist tahun 1825 yang dikobarkan oleh para prajurit Rusia yang kembali setelah mengalahkan Prancis dalam peperangan era Napoleon;neutral
9586; Sekitar setengah dari mereka kemudian dijebloskan ke kamp kamp buruh;neutral
9589;NKVD diperintahkan untuk mencari tahu seberapa besar kerugian yang ditimbulkan pada masa perang;neutral
9593; Jumlah warga Soviet yang tewas diperkirakan berkisar antara 26 hingga 27 juta sementara jutaan lainnya terluka kurang gizi atau menjadi yatim piatu;neutral
9594; Seusai perang beberapa rekan Stalin mengusulkan perombakan kebijakan pemerintah;neutral
9595; Masyarakat Soviet pasca perang lebih toleran ketimbang masa sebelum perang dalam berbagai hal;neutral
9596; Stalin mengizinkan Gereja Ortodoks Rusia mempertahankan gereja gereja yang telah dibuka pada masa perang;neutral
9597; Bidang akademi dan seni juga diberi kebebasan yang lebih besar ketimbang sebelum tahun 1941;neutral
9598; Stalin sadar bahwa langkah langkah besar perlu diambil untuk menekan inflasi dan menggalakkan regenerasi ekonomi sehingga pada Desember 1947 pemerintah Stalin mendevaluasi mata uang rubel dan meniadakan sistem buku penjatahan;neutral
9599; Hukuman mati dihapuskan pada tahun 1947 tetapi kemudian kembali diberlakukan pada tahun 1950;neutral
9600;Pada masa ini kesehatan Stalin menurun dan gangguan jantung memaksanya untuk berlibur selama dua bulan pada akhir tahun 1945;neutral
9601;Ia semakin takut dengan kemungkinan bahwa tokoh tokoh politik dan militer senior akan mencoba menggulingkannya;neutral
9602; Selain itu ia menurunkan jabatan Molotov sementara jabatan jabatan penting ia berikan kepada Beria dan Malenkov;neutral
9603; Pada tahun 1949 ia memindahkan Nikita Khrushchev dari Ukraina ke Moskwa dan mengangkatnya sebagai Sekretaris Komite Pusat dan kepala cabang partai di kota tersebut;neutral
9604; Kemudian selama terjadinya Skandal Leningrad para pemimpin kota tersebut dituduh sebagai pengkhianat dan banyak di antara mereka yang dihukum mati pada tahun 1950;neutral
9605;Pada periode pasca perang sering kali terjadi kekurangan pangan di kota kota Soviet;neutral
9606; Uni Soviet bahkan mengalami bencana kelaparan besar dari tahun 1946 hingga 1947;neutral
9607; Bencana ini dipicu oleh kekeringan dan panen yang buruk pada tahun 1946 dan kemudian semakin diperparah oleh kebijakan pemerintah terkait dengan pengadaan pangan termasuk keputusan negara untuk menimbun pangan dan kemudian mengekspornya daripada membagikannya di wilayah yang terkena bencana kelaparan;neutral
9608; Ekonom Britania Raya Michael Ellman berpendapat bahwa bencana ini seharusnya dapat dihindari jika pemerintah dapat mengurus penyimpanan gandumnya dengan baik;neutral
9609; Secara keseluruhan diperkirakan sekitar 1 juta hingga 1 5 juta orang tewas akibat kekurangan gizi atau penyakit;neutral
9610; Meskipun produksi pertanian mandek Stalin tetap memusatkan perhatiannya kepada sejumlah proyek infranstruktur besar termasuk pembangunan pembangkit listrik tenaga air terusan dan jalur kereta api yang membentang sampai ke utara;neutral
9611; Proyek proyek ini dibangun oleh buruh tahanan;neutral
9612;Seusai Perang Dunia II Imperium Britania mengalami kemunduran sehingga Amerika Serikat dan Uni Soviet lah yang menjadi kekuatan yang dominan di dunia;neutral
9613; Ketegangan di antara kedua mantan sekutu tersebut menguat sehingga memicu Perang Dingin;neutral
9614; Meskipun di depan umum ia berbicara soal sifat agresif pemerintah Britania dan Amerika Stalin tahu bahwa perang tidak akan terjadi dan kemungkinan perdamaian akan terpelihara selama beberapa dasawarsa;neutral
9615; Namun ia diam diam mengintensifkan penelitian senjata nuklir Soviet dengan tujuan untuk membuat bom atom;neutral
9616; Ia secara pribadi sangat memperhatikan proses pengembangan senjata tersebut;neutral
9617; Pada Agustus 1949 bom tersebut berhasil diujicoba di kawasan gurun di luar Semipalatinsk di Kazakhstan;neutral
9618; Pada saat yang sama Stalin melancarkan program pembangunan kekuatan militer dan jumlah tentara Soviet meningkat dari 2 9 juta prajurit pada tahun 1949 menjadi 5 8 juta pada tahun 1953;neutral
9619;AS mulai berusaha memenuhi kepentingannya di setiap benua dengan mendirikan pangkalan udara di Afrika dan Asia dan dengan memastikan bahwa rezim rezim pro AS berkuasa di Amerika Latin;neutral
9620; AS memulai Rencana Marshall pada Juni 1947 yang dimaksudkan untuk melemahkan hegemoni Soviet di Eropa Timur;neutral
9621; AS juga menawarkan bantuan keuangan sebagai bagian dari Rencana Marshall dengan syarat berupa pasar terbuka dan AS tahu betul bahwa Soviet tak akan mau mengikuti syarat tersebut;neutral
9622;Selain itu Sekutu meminta Stalin menarik Tentara Merah dari Iran Utara dan Stalin memenuhi permintaan tersebut pada April 1947;neutral
9623;Di sisi lain Stalin juga mencoba memaksimalkan pengaruh Soviet di kancah dunia walaupun ia gagal menjadikan Libya yang telah dibebaskan dari penjajahan Italia sebagai protektorat Soviet;neutral
9624; Ia mengirim Molotov ke San Francisco untuk turut serta dalam negosiasi pembentukan Perserikatan Bangsa Bangsa PBB dengan tujuan agar Soviet mendapatkan kursi di Dewan Keamanan;neutral
9625; Pada April 1949 negara negara Barat mendirikan Organisasi Perjanjian Atlantik Utara North Atlantic Treaty Organisation disingkat NATO yaitu sebuah persekutuan militer internasional yang terdiri dari negara negara kapitalis;neutral
9626; Di negara negara Barat Stalin semakin digambarkan sebagai diktator paling jahat dan dibanding bandingkan dengan Hitler;neutral
9627;Pada tahun 1948 Stalin menyunting dan menulis ulang bagian bagian dari Para Pemalsu Sejarah yang diterbitkan sebagai serial artikel artikel Pravda pada Februari 1948 dan kemudian dalam bentuk buku;neutral
9628; Buku ini ditulis sebagai tanggapan terhadap menyebarnya informasi mengenai hubungan Soviet dengan Jerman pada tahun 1939 dan buku ini mengambinghitamkan negara negara Barat sebagai pemicu perang;neutral
9629; Stalin membuat klaim yang sebenarnya keliru bahwa kemenangan Jerman pada permulaan serangan bukan disebabkan oleh kelemahan militer Soviet tetapi merupakan keputusan strategis untuk mundur;neutral
9630; Pada tahun 1949 diadakan peringatan hari ulang tahun Stalin yang ke 70 bukan umur yang sebenarnya pada saat itu dan selama perayaan tersebut Stalin menghadiri sebuah acara di Teater Bolshoi bersama dengan para pemimpin Marxis Leninis dari Eropa dan Asia;neutral
9631;Seusai perang Stalin mencoba mempertahankan dominasi Soviet di Eropa Timur sembari memperkuat pengaruhnya di Asia;neutral
9632;Stalin berhati hati dengan tanggapan dari Sekutu Barat sehingga ia tidak langsung mendirikan pemerintahan komunis di Eropa Timur tetapi hanya berupaya memastikan bahwa kaum Marxis Leninis masuk ke dalam koalisi pemerintahan;neutral
9633; Tidak seperti pendekatannya terhadap negara negara Baltik ia memutuskan untuk menolak usulan penggabungan negara negara komunis baru di Eropa Timur dengan Uni Soviet dan ia justru mengakui negara negara tersebut sebagai negara negara merdeka;neutral
9634;Namun ia menghadapi masalah karena tidak banyak kelompok Marxis yang tersisa di Eropa Timur karena kebanyakan sudah dibunuh oleh Nazi;neutral
9635; Pada saat yang sama ia menuntut pampasan perang dari Jerman Hongaria Rumania dan Slowakia;neutral
9636;Stalin sadar bahwa serangan Soviet malah mendorong negara negara tersebut ke arah sosialisme dan bukannya ke arah revolusi proletarian sehingga ia menyebut mereka bukan sebagai kediktatoran proletariat tetapi sebagai demokrasi rakyat yang menyiratkan bahwa di negara negara tersebut terdapat sebuah aliansi pro sosialis yang menyatukan kelompok proletariat petani dan kelas menengah ke bawah;neutral
9637;Churchill menyatakan bahwa Tirai Besi telah dibentangkan di Eropa dan memisahkan wilayah timur dari barat;neutral
9638; Pada September 1947 pertemuan para pemimpin Eropa Timur diadakan di Szklarska Poręba Polandia dan dari pertemuan tersebut dibentuk badan Kominform yang bertujuan untuk mengoordinasikan Partai Partai Komunis di Eropa Timur dan juga di Prancis dan Italia;neutral
9639; Stalin tidak hadir secara langsung di dalam pertemuan tersebut dan mengutus Zhdanov sebagai wakilnya;neutral
9640; Berbagai tokoh komunis Eropa Timur juga mengunjungi Stalin di Moskwa;neutral
9641; Di situ ia memberikan masukan kepada mereka;neutral
9642; Stalin memiliki hubungan yang sangat tegang dengan pemimpin Yugoslavia Josip Broz Tito karena Tito terus menerus menyerukan pendirian federasi Balkan dan ia juga meminta agar Soviet memberikan bantuan kepada pasukan komunis yang sedang bertempur dalam Perang Saudara Yunani;neutral
9643; Pada Maret 1948 Stalin melancarkan kampanye anti Tito dengan mencap para komunis Yugoslavia dengan tuduhan sembrono dan menyimpang dari doktrin Marxis Leninis;neutral
9644; Selama konferensi Kominform kedua yang diadakan di Bukares pada Juni 1948 para pemimpin komunis Eropa Timur mengecam pemerintahan Tito dan melayangkan tuduhan fasis dan agen kapitalisme Barat ;neutral
9645; Stalin memerintahkan beberapa upaya pembunuhan terhadap nyawa Tito dan mempertimbangkan invasi Yugoslavia;neutral
9646;Stalin mengusulkan agar negara Jerman disatukan dan didemiliterisasi dengan harapan agar negara tersebut jatuh ke dalam lingkup pengaruh Soviet atau tetap netral;neutral
9647; AS dan Britania Raya menentang usulan ini sehingga Stalin berusaha untuk memaksakan kehendaknya dengan memblokade Berlin pada Juni 1948;neutral
9648; Ia mengambil risiko dengan asumsi bahwa pihak lawan akan berusaha menghindari perang tetapi mereka malah menerbangkan persediaan persediaan ke Berlin Barat hingga akhirnya Stalin mengalah dan mengakhiri blokade pada Mei 1949;neutral
9649; Pada September 1949 negara negara Barat mengubah Jerman Barat menjadi Republik Federal Jerman yang merdeka;neutral
9650; Sesuai dengan kesepakatan yang telah dibuat sebelumnya negara negara Barat berharap agar Polandia menjadi negara yang merdeka dengan sistem pemilihan umum yang demokratis dan bebas;neutral
9651; Namun Uni Soviet menggabungkan berbagai partai sosialis ke dalam Partai Buruh Bersatu Polandia dan terjadi kecurangan untuk memastikan bahwa partai tersebut menang pemilu;neutral
9652; Pemilihan umum Hongaria tahun 1947 juga dicurangi sehingga Partai Rakyat Buruh Hongaria mengambil alih kekuasaan;neutral
9653; Di Cekoslowakia kelompok komunis memperoleh dukungan yang cukup besar dari rakyat dan akhirnya mereka terpilih menjadi partai terbesar pada tahun 1946;neutral
9654;Secara keseluruhan model Uni Soviet ditegakkan di Eropa Timur sehingga pluralisme politik diakhiri pertanian dikolektivisasi dan industri berat didukung oleh negara;neutral
